"","cap-shape","cap-surface","cap-color","bruises","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","class"
"1317","f","s","g","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","n","s","e"
"1323","f","f","w","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","k","s","e"
"2692","x","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","p","g","p","w","o","p","k","y","e"
"419","x","y","y","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"5624","k","y","n","TRUE","n","FALSE","c","b","e","e","?","s","s","e","w","p","w","t","e","w","c","e"
"2452","x","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","p","p","p","w","o","p","n","y","e"
"1620","x","f","n","FALSE","n","FALSE","w","b","h","t","e","f","f","w","w","p","w","o","e","n","s","e"
"5613","f","s","n","TRUE","n","FALSE","c","b","w","e","?","s","s","w","e","p","w","t","e","w","c","e"
"2279","x","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
"1108","f","f","g","FALSE","n","FALSE","w","b","k","t","e","s","f","w","w","p","w","o","e","n","a","e"
"3959","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","n","v","e"
"3774","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","w","p","w","o","p","k","y","e"
"8016","k","f","w","FALSE","n","FALSE","w","b","p","e","?","k","k","w","w","p","w","t","p","w","s","e"
"2948","x","f","g","TRUE","n","FALSE","c","b","w","t","b","s","s","p","p","p","w","o","p","k","v","e"
"3267","f","y","n","TRUE","n","FALSE","c","b","w","t","b","s","s","p","p","p","w","o","p","n","y","e"
"866","x","y","y","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","s","e"
"1074","x","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","p","w","p","w","o","p","k","y","e"
"389","b","y","y","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","e"
"1720","f","s","w","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","k","a","e"
"7783","b","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","o","o","p","o","v","e"
"37","s","f","g","FALSE","n","FALSE","c","n","k","e","e","s","s","w","w","p","w","o","p","k","v","e"
"959","f","f","w","TRUE","l","FALSE","w","n","n","t","b","s","s","w","w","p","w","o","p","u","v","e"
"1525","x","s","n","FALSE","n","FALSE","w","b","n","t","e","s","f","w","w","p","w","o","e","n","a","e"
"5641","k","s","n","TRUE","n","FALSE","c","b","e","e","?","s","s","w","e","p","w","t","e","w","c","e"
"552","x","f","g","FALSE","n","FALSE","w","b","h","t","e","f","s","w","w","p","w","o","e","n","s","e"
"7693","k","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","n","c","e"
"7711","b","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","o","v","e"
"1115","f","y","n","TRUE","l","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","k","s","e"
"2172","x","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","g","g","p","w","o","p","n","v","e"
"1459","x","s","n","FALSE","n","FALSE","w","b","h","t","e","f","s","w","w","p","w","o","e","n","s","e"
"4932","x","y","e","TRUE","n","FALSE","c","b","e","e","?","s","s","e","e","p","w","t","e","w","c","e"
"345","b","y","y","TRUE","l","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1344","f","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","w","g","p","w","o","p","n","y","e"
"2497","f","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","n","y","e"
"722","x","s","w","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"3173","f","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","n","y","e"
"4397","x","y","u","FALSE","n","FALSE","c","n","h","e","?","s","f","w","w","p","w","o","f","h","y","e"
"7784","b","f","g","FALSE","n","FALSE","w","b","w","e","?","s","k","w","w","p","w","t","p","w","n","e"
"2729","f","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","w","p","p","w","o","p","k","v","e"
"363","f","s","n","FALSE","n","FALSE","w","b","k","t","e","f","s","w","w","p","w","o","e","k","a","e"
"357","f","y","n","TRUE","a","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","e"
"8000","k","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","n","o","p","n","v","e"
"5152","f","y","n","TRUE","n","FALSE","c","b","w","e","?","s","s","w","e","p","w","t","e","w","c","e"
"963","x","f","n","TRUE","n","FALSE","c","b","n","t","b","s","s","g","p","p","w","o","p","k","v","e"
"4104","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","p","p","w","o","p","n","y","e"
"2402","f","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","k","v","e"
"7441","k","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","o","o","p","o","v","e"
"2206","x","f","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","n","v","e"
"1814","x","s","w","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","e"
"490","x","y","n","TRUE","a","FALSE","c","b","n","e","r","s","y","w","w","p","w","o","p","k","s","e"
"402","b","y","w","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","e"
"2061","f","s","g","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","n","s","e"
"1470","x","s","n","FALSE","n","FALSE","w","b","n","t","e","s","s","w","w","p","w","o","e","k","s","e"
"3456","f","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","g","w","p","w","o","p","k","y","e"
"603","f","f","w","FALSE","n","FALSE","w","b","k","t","e","f","f","w","w","p","w","o","e","n","a","e"
"5379","x","y","p","TRUE","n","FALSE","c","b","w","e","?","s","s","w","w","p","w","t","e","w","c","e"
"3494","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","p","w","p","w","o","p","n","v","e"
"2797","x","f","g","TRUE","n","FALSE","c","b","w","t","b","s","s","w","g","p","w","o","p","k","v","e"
"2056","f","f","w","FALSE","n","FALSE","w","b","k","t","e","f","f","w","w","p","w","o","e","k","s","e"
"2280","f","f","g","TRUE","n","FALSE","c","b","w","t","b","s","s","g","w","p","w","o","p","n","v","e"
"369","b","y","y","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","e"
"5887","x","y","b","TRUE","n","FALSE","c","b","w","e","?","s","s","e","w","p","w","t","e","w","c","e"
"326","b","y","w","TRUE","l","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","e"
"426","x","s","w","TRUE","a","FALSE","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","e"
"746","x","y","w","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","n","e"
"7923","k","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","y","c","e"
"3049","f","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","p","w","p","w","o","p","k","y","e"
"209","b","y","w","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","n","e"
"3898","f","f","g","TRUE","n","FALSE","c","b","w","t","b","s","s","g","g","p","w","o","p","k","v","e"
"473","f","f","w","TRUE","a","FALSE","w","n","n","t","b","s","s","w","w","p","w","o","p","u","v","e"
"661","b","s","w","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","e"
"2471","f","f","g","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","k","v","e"
"1846","f","f","w","FALSE","n","FALSE","w","b","p","t","e","s","f","w","w","p","w","o","e","k","s","e"
"2696","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","g","p","w","o","p","n","y","e"
"3821","f","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","k","v","e"
"278","x","y","w","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","e"
"417","x","f","w","TRUE","l","FALSE","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","e"
"1005","x","y","n","TRUE","l","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","e"
"1514","x","y","y","TRUE","a","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","e"
"7940","b","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","o","o","p","o","c","e"
"5303","x","y","r","FALSE","n","FALSE","c","n","w","e","?","s","f","w","w","p","w","o","f","h","y","e"
"2365","x","f","e","TRUE","n","FALSE","c","b","w","t","b","s","s","w","g","p","w","o","p","k","v","e"
"1331","x","f","g","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","k","s","e"
"148","x","y","y","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","e"
"2251","x","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","g","p","w","o","p","n","y","e"
"2261","f","s","g","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","n","a","e"
"689","x","y","y","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","n","e"
"2333","f","f","n","TRUE","n","FALSE","c","b","n","t","b","s","s","w","p","p","w","o","p","k","y","e"
"3349","f","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","w","p","w","o","p","k","v","e"
"2241","x","y","e","TRUE","n","FALSE","c","b","w","t","b","s","s","w","g","p","w","o","p","n","y","e"
"3256","f","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","g","p","w","o","p","n","v","e"
"2977","x","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","p","p","p","w","o","p","k","v","e"
"4093","f","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","w","w","p","w","o","p","n","y","e"
"8069","f","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","b","c","e"
"3131","f","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","g","g","p","w","o","p","k","v","e"
"7206","k","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","o","o","p","y","c","e"
"5523","k","f","n","FALSE","n","FALSE","w","n","w","e","b","s","f","w","n","p","w","o","e","w","v","e"
"7469","b","s","g","FALSE","n","FALSE","w","b","g","e","?","s","k","w","w","p","w","t","p","w","s","e"
"948","b","y","w","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","e"
"3666","f","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","p","p","p","w","o","p","n","v","e"
"3599","f","y","n","TRUE","n","FALSE","c","b","n","t","b","s","s","p","g","p","w","o","p","k","y","e"
"2169","x","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","g","g","p","w","o","p","k","y","e"
"916","x","s","w","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","e"
"1516","f","f","g","FALSE","n","FALSE","w","b","n","t","e","f","f","w","w","p","w","o","e","n","a","e"
"4166","f","f","c","FALSE","n","FALSE","w","n","w","e","b","f","f","w","n","p","w","o","e","w","v","e"
"5563","x","y","n","TRUE","n","FALSE","c","b","e","e","?","s","s","w","w","p","w","t","e","w","c","e"
"3670","f","y","e","TRUE","n","FALSE","c","b","p","t","b","s","s","w","g","p","w","o","p","n","y","e"
"3029","f","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","w","p","p","w","o","p","n","y","e"
"7447","b","s","n","FALSE","n",NA,"c","b","n","e","?","s","s","o","o","p","n","o","p","b","c","e"
"705","f","y","y","TRUE","l","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","n","s","e"
"637","f","y","y","TRUE","a","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","k","s","e"
"3843","f","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","p","p","w","o","p","k","y","e"
"861","f","y","n","TRUE","l","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","n","y","e"
"276","x","y","n","TRUE","a","FALSE","c","b","w","e","r","s","y","w","w","p","w","o","p","n","s","e"
"4040","f","f","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","k","v","e"
"1179","x","f","w","FALSE","n","FALSE","w","b","k","t","e","s","f","w","w","p","w","o","e","n","a","e"
"7223","k","s","g","FALSE","n","FALSE","w","b","g","e","?","k","s","w","w","p","w","t","p","w","n","e"
"735","x","y","w","TRUE","l","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","k","n","e"
"952","b","s","y","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","e"
"1939","x","s","w","FALSE","n","FALSE","w","b","h","t","e","f","s","w","w","p","w","o","e","k","a","e"
"937","x","y","y","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","n","e"
"2629","f","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","p","p","w","o","p","n","v","e"
"7189","x","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","o","o","p","y","c","e"
"592","x","s","g","FALSE","n","FALSE","w","b","h","t","e","s","f","w","w","p","w","o","e","k","s","e"
"2571","x","f","e","TRUE","n","FALSE","c","b","p","t","b","s","s","p","p","p","w","o","p","n","v","e"
"2252","f","f","n","TRUE","n","FALSE","c","b","w","t","b","s","s","g","p","p","w","o","p","k","y","e"
"588","f","f","n","FALSE","n","FALSE","c","n","n","e","e","s","s","w","w","p","w","o","p","k","y","e"
"1981","f","f","w","FALSE","n","FALSE","w","b","p","t","e","s","s","w","w","p","w","o","e","n","s","e"
"2490","x","y","g","TRUE","n","FALSE","c","b","n","t","b","s","s","g","p","p","w","o","p","n","v","e"
"7135","k","s","g","FALSE","n","FALSE","w","b","p","e","?","k","k","w","w","p","w","t","p","w","s","e"
"2705","f","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","k","v","e"
"3849","f","y","e","TRUE","n","FALSE","c","b","n","t","b","s","s","p","w","p","w","o","p","n","y","e"
"43","x","f","n","FALSE","n","FALSE","c","n","g","e","e","s","s","w","w","p","w","o","p","k","y","e"
"660","f","f","g","FALSE","n","FALSE","c","n","k","e","e","s","s","w","w","p","w","o","p","n","y","e"
"2721","x","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","n","v","e"
"67","x","s","w","TRUE","l","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","e"
"7818","x","s","g","FALSE","n","FALSE","w","b","w","e","?","k","k","w","w","p","w","t","p","w","n","e"
"242","x","s","w","TRUE","l","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","e"
"5860","k","s","b","TRUE","n","FALSE","c","b","w","e","?","s","s","e","e","p","w","t","e","w","c","e"
"855","s","f","n","FALSE","n","FALSE","c","n","n","e","e","s","s","w","w","p","w","o","p","k","v","e"
"1527","x","y","n","TRUE","n","FALSE","c","b","w","t","b","s","s","w","w","p","w","o","p","n","y","e"
"1176","x","f","g","FALSE","n","FALSE","c","n","p","e","e","s","s","w","w","p","w","o","p","k","y","e"
"2492","x","f","e","TRUE","n","FALSE","c","b","n","t","b","s","s","g","w","p","w","o","p","n","y","e"
"496","b","s","y","TRUE","a","FALSE","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","e"
"5387","x","y","n","FALSE","n","FALSE","w","n","w","e","b","f","f","w","n","p","w","o","e","w","v","e"
"666","b","s","y","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","e"
"507","x","s","g","FALSE","n","FALSE","w","b","p","t","e","s","s","w","w","p","w","o","e","n","s","e"
"5918","x","s","e","TRUE","n","FALSE","c","b","w","e","?","s","s","w","w","p","w","t","e","w","c","e"
"1636","f","s","n","FALSE","n","FALSE","w","b","k","t","e","s","f","w","w","p","w","o","e","k","a","e"
"391","b","s","y","TRUE","a","FALSE","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","e"
"1191","x","f","w","FALSE","n","FALSE","w","b","p","t","e","f","f","w","w","p","w","o","e","k","s","e"
"3943","x","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","w","p","p","w","o","p","k","y","e"
"7034","k","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","n","o","p","n","c","e"
"8113","k","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","n","o","p","b","v","e"
"1402","f","y","y","TRUE","a","FALSE","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","e"
"1645","f","f","w","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","n","s","e"
"771","x","s","w","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","e"
"2892","x","y","e","TRUE","n","FALSE","c","b","u","t","b","s","s","w","g","p","w","o","p","k","y","e"
"1957","x","f","n","FALSE","n","FALSE","w","b","k","t","e","s","s","w","w","p","w","o","e","k","s","e"
"2896","f","f","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","g","p","w","o","p","k","v","e"
"3673","f","f","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","p","p","w","o","p","k","y","e"
"1543","x","s","n","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","k","a","e"
"4075","f","y","n","TRUE","n","FALSE","c","b","p","t","b","s","s","g","g","p","w","o","p","n","v","e"
"2680","f","f","g","TRUE","n","FALSE","c","b","n","t","b","s","s","p","p","p","w","o","p","k","y","e"
"1392","x","s","w","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","n","s","e"
"2945","x","y","n","TRUE","n","FALSE","c","b","u","t","b","s","s","w","g","p","w","o","p","k","v","e"
"904","x","s","w","FALSE","n","FALSE","w","b","h","t","e","f","s","w","w","p","w","o","e","n","s","e"
"3431","f","y","g","TRUE","n","FALSE","c","b","p","t","b","s","s","p","w","p","w","o","p","n","v","e"
"3490","f","y","g","TRUE","n","FALSE","c","b","w","t","b","s","s","g","g","p","w","o","p","k","y","e"
"7142","b","s","w","FALSE","n","FALSE","w","b","p","e","?","k","s","w","w","p","w","t","p","w","n","e"
"7819","b","s","g","FALSE","n","FALSE","w","b","g","e","?","s","s","w","w","p","w","t","p","w","n","e"
"1934","f","f","g","FALSE","n","FALSE","w","b","k","t","e","f","f","w","w","p","w","o","e","k","a","e"
"1504","x","f","g","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","k","a","e"
"1218","f","f","n","FALSE","n","FALSE","w","b","p","t","e","f","s","w","w","p","w","o","e","k","s","e"
"1106","f","s","w","FALSE","n","FALSE","w","b","n","t","e","f","s","w","w","p","w","o","e","k","a","e"
"1407","x","s","w","FALSE","n","FALSE","w","b","h","t","e","f","f","w","w","p","w","o","e","k","a","e"
"1169","f","s","n","FALSE","n","FALSE","w","b","n","t","e","s","s","w","w","p","w","o","e","k","s","e"
"1895","x","s","g","FALSE","n","FALSE","w","b","h","t","e","s","s","w","w","p","w","o","e","n","a","e"
"912","x","f","g","FALSE","n","FALSE","w","b","p","t","e","f","f","w","w","p","w","o","e","k","a","e"
"2542","x","f","g","TRUE","n","FALSE","c","b","u","t","b","s","s","w","w","p","w","o","p","k","v","e"
"243","x","s","w","TRUE","a","FALSE","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","e"
"7637","f","s","n","FALSE","n",NA,"c","b","y","e","?","s","s","o","o","p","n","o","p","y","c","e"
"7830","f","s","n","FALSE","n",NA,"c","b","o","e","?","s","s","o","o","p","n","o","p","n","v","e"
"3749","f","f","e","TRUE","n","FALSE","c","b","w","t","b","s","s","w","w","p","w","o","p","n","v","e"
"7748","b","s","g","FALSE","n","FALSE","w","b","w","e","?","k","k","w","w","p","w","t","p","w","n","e"
"94","x","y","y","TRUE","l","FALSE","c","b","g","e","c","s","s","w","w","p","w","o","p","k","n","e"
"3213","f","y","e","TRUE","n","FALSE","c","b","w","t","b","s","s","p","g","p","w","o","p","n","y","e"
"3036","f","y","n","TRUE","n","FALSE","c","b","w","t","b","s","s","g","p","p","w","o","p","n","y","e"
"3847","f","y","g","TRUE","n","FALSE","c","b","u","t","b","s","s","g","w","p","w","o","p","k","y","e"
